1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lang	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lang	2_anno_scriptorium:lemma	2_anno_scriptorium:norm	2_anno_scriptorium:pos
58749890	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_01	58749900	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
58749890	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_01	58749904	ⲓ	nsubj	'NULL'	ⲁⲛⲟⲕ	ⲓ	PPERS
58749890	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_01	58749907	ϯ	root	'NULL'	ϯ	ϯ	V
58749890	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_01	58749911	ⲙ	case	'NULL'	ⲛ	ⲙ	PREP
58750434	ϩⲁ	case	'NULL'	ϩⲁ	ϩⲁ	PREP	21_Ecclesiastes_01	58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58750438	ⲧⲁ	det	'NULL'	ⲡⲁ	ⲧⲁ	PPOS	21_Ecclesiastes_01	58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58750441	ϩⲓⲏ	obl	'NULL'	ϩⲓⲏ	ϩⲓⲏ	N	21_Ecclesiastes_01	58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58750445	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	21_Ecclesiastes_01	58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58750449	ⲑ	det	'NULL'	ⲡ	ⲧ	ART	21_Ecclesiastes_01	58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_01	58750457	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_01	58750461	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_01	58750466	ⲡⲁ	det	'NULL'	ⲡⲁ	ⲡⲁ	PPOS
58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_01	58750469	ϩⲏⲧ	root	'NULL'	ϩⲏⲧ	ϩⲏⲧ	N
58750452	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_01	58750472	ⲛⲁ	case	'NULL'	ⲛⲁ	ⲛⲁ	PREP
58751661	ϩⲁ	case	'NULL'	ϩⲁ	ϩⲁ	PREP	21_Ecclesiastes_02	58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751665	ⲧⲁ	det	'NULL'	ⲡⲁ	ⲧⲁ	PPOS	21_Ecclesiastes_02	58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751668	ϩⲏ	nmod	'NULL'	ϩⲏ	ϩⲏ	N	21_Ecclesiastes_02	58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751672	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	21_Ecclesiastes_02	58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751676	ⲑ	det	'NULL'	ⲡ	ⲧ	ART	21_Ecclesiastes_02	58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751684	ⲁ	cc	'NULL'	ⲁ	ⲁ	APST
58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751688	ⲓⲥⲟⲩⲱϩ	dislocated	'NULL'	ⲓⲏⲥⲟⲩⲥⲟⲩⲱϩ	ⲓⲏⲥⲟⲩⲥⲟⲩⲱϩ	NPROP
58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751692	ⲛⲁⲓ	appos	'NULL'	ⲡⲁⲓ	ⲛⲁⲓ	PDEM
58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751697	ⲉϩⲟⲩⲛ	advmod	'NULL'	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ	ADV
58751679	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751702	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP
58751954	ϩⲓⲏ	obl	'NULL'	ϩⲓⲏ	ϩⲓⲏ	N	21_Ecclesiastes_02	58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751958	ⲧⲏⲣ	advmod	'NULL'	ⲧⲏⲣ	ⲧⲏⲣ	IMOD	21_Ecclesiastes_02	58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751962	ⲟⲩ	det	'NULL'	ⲛⲧⲟⲟⲩ	ⲟⲩ	PPERO	21_Ecclesiastes_02	58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751966	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	21_Ecclesiastes_02	58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751970	ⲑ	det	'NULL'	ⲡ	ⲧ	ART	21_Ecclesiastes_02	58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751977	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751982	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751986	ⲧⲁ	det	'NULL'	ⲡⲁ	ⲧⲁ	PPOS
58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751989	ⲥⲟⲫⲓⲁ	nsubj	Greek	ⲥⲟⲫⲓⲁ	ⲥⲟⲫⲓⲁ	N
58751973	ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	21_Ecclesiastes_02	58751994	ⲁϩⲉ ⲣⲁⲧ	conj	'NULL'	ⲁϩⲉⲣⲁⲧ	ⲁϩⲉⲣⲁⲧ	V
58781564	ⲧⲏⲩⲧⲛ	det	'NULL'	ⲛⲧⲱⲧⲛ	ⲧⲏⲩⲧⲛ	PPERO	22_Song_of_Solomon_02	58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58781568	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	22_Song_of_Solomon_02	58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58781572	ϣⲉⲉⲣⲉ	nmod	'NULL'	ϣⲉⲉⲣⲉ	ϣⲉⲉⲣⲉ	N	22_Song_of_Solomon_02	58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58781575	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	22_Song_of_Solomon_02	58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58781581	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	22_Song_of_Solomon_02	58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_02	58781588	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP
58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_02	58781592	ⲛ	det	'NULL'	ⲡ	ⲛ	ART
58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_02	58781595	ϭⲟⲙ	root	'NULL'	ϭⲟⲙ	ϭⲟⲙ	N
58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_02	58781598	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
58781584	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_02	58781603	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP
58783483	ⲧⲏⲩⲧⲛ	det	'NULL'	ⲛⲧⲱⲧⲛ	ⲧⲏⲩⲧⲛ	PPERO	22_Song_of_Solomon_03	58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58783485	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	22_Song_of_Solomon_03	58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58783490	ϣⲉⲉⲣⲉ	nmod	'NULL'	ϣⲉⲉⲣⲉ	ϣⲉⲉⲣⲉ	N	22_Song_of_Solomon_03	58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58783494	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	22_Song_of_Solomon_03	58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58783498	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	22_Song_of_Solomon_03	58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58783505	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP
58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58783509	ⲛ	det	'NULL'	ⲡ	ⲛ	ART
58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58783513	ϭⲟⲙ	root	'NULL'	ϭⲟⲙ	ϭⲟⲙ	N
58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58783515	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
58783501	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58783521	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP
58784244	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	22_Song_of_Solomon_03	58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58784250	ⲧⲉⲛ	det	'NULL'	ⲡⲉⲛ	ⲧⲉⲛ	PPOS	22_Song_of_Solomon_03	58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58784252	ϣⲉⲉⲣⲉ	nmod	'NULL'	ϣⲉⲉⲣⲉ	ϣⲉⲉⲣⲉ	N	22_Song_of_Solomon_03	58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58784257	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	22_Song_of_Solomon_03	58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58784260	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	22_Song_of_Solomon_03	58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58784267	ⲁⲙⲏⲉⲓ	root	'NULL'	ⲉⲓ	ⲁⲙⲏⲉⲓ	VIMP
58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58784272	ⲧⲛ	nsubj	'NULL'	ⲛⲧⲱⲧⲛ	ⲧⲛ	PPERO
58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58784276	ⲉⲃⲟⲗ	case	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV
58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58784281	ⲛ	fixed	'NULL'	ⲛ	ⲛ	PREP
58784264	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_03	58784286	ϣⲉⲉⲣⲉ	ccomp	'NULL'	ϣⲉⲉⲣⲉ	ϣⲉⲉⲣⲉ	N
58787431	ⲧⲏⲩⲧⲛ	det	'NULL'	ⲛⲧⲱⲧⲛ	ⲧⲏⲩⲧⲛ	PPERO	22_Song_of_Solomon_05	58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58787434	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	22_Song_of_Solomon_05	58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58787439	ϣⲉⲉⲣⲉ	nmod	'NULL'	ϣⲉⲉⲣⲉ	ϣⲉⲉⲣⲉ	N	22_Song_of_Solomon_05	58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58787443	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	22_Song_of_Solomon_05	58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58787447	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	22_Song_of_Solomon_05	58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_05	58787454	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP
58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_05	58787458	ⲛ	det	'NULL'	ⲡ	ⲛ	ART
58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_05	58787461	ϭⲟⲙ	root	'NULL'	ϭⲟⲙ	ϭⲟⲙ	N
58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_05	58787465	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
58787450	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	22_Song_of_Solomon_05	58787469	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP
58788649	ϩⲓⲧⲟⲩⲱ	case	'NULL'	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲱ	PREP	22_Song_of_Solomon_05	58788668	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
