1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	1_meta_annotation	1_meta_corpus	1_meta_version_date	1_meta_version_n
58099302	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58099418	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58099778	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58100274	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	07_Judges_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58100540	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58100707	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58100792	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58100843	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58102131	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58102166	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58102476	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58102670	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58102751	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58102828	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58102888	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58103008	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58103534	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58103638	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58103734	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58103934	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58105321	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58105864	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58113516	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	08_Ruth_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58113704	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	08_Ruth_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58124491	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	08_Ruth_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58124572	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	08_Ruth_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58124657	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	08_Ruth_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58124684	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	08_Ruth_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58126961	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58129049	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58129327	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58130011	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58135181	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58135242	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58135278	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58135454	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58135832	ⲏⲓ	dislocated	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58135845	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58136098	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58136139	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58136297	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58136619	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58136729	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58138601	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58138697	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58138897	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58138957	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58139086	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58144033	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_05	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58144138	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_05	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58144780	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_05	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58150558	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58150763	ⲏⲓ	dislocated	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58150851	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58153353	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58158222	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58159635	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58160038	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58165812	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_10	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58190834	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_15	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58198322	ⲏⲓ	dislocated	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58204268	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58208196	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58208576	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58213180	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58213334	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58220837	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_21	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58220968	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58223415	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58223574	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58223755	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58224639	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58227569	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_23	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58232637	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_24	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58232890	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58233792	ⲏⲓ	root	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58235530	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58237462	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58238864	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58239025	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58245487	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_27	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58251023	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	09_I_Samuel_28	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58264260	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58264938	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58265389	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58268919	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58268945	ⲏⲓ	dislocated	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58268958	ⲏⲓ	appos	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58269031	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58269542	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58269576	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58269616	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58269964	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58270044	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58270319	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58270681	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58271816	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58273497	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58273538	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58276056	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58276134	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58276263	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58277181	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58278866	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_05	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58279030	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_05	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58279304	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_05	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58281703	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58282724	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58282800	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58282861	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58283043	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58283171	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58284317	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58284367	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58284817	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58285198	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58285366	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58285722	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58285763	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58286158	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58286890	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58287070	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
